participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,giveConsentExit.1.player.id_in_group,giveConsentExit.1.player.consent,giveConsentExit.1.player.payoff,giveConsentExit.1.group.id_in_subsession,giveConsentExit.1.subsession.round_number,consented_sort.1.player.id_in_group,consented_sort.1.player.consent,consented_sort.1.player.payoff,consented_sort.1.group.id_in_subsession,consented_sort.1.subsession.round_number,matchingAlg.1.player.id_in_group,matchingAlg.1.player.current_slot_machine_id,matchingAlg.1.player.payoff_current,matchingAlg.1.player.sm_options,matchingAlg.1.player.offer_accepted,matchingAlg.1.player.payoff,matchingAlg.1.group.id_in_subsession,matchingAlg.1.group.super_group,matchingAlg.1.group.alg,matchingAlg.1.group.switching,matchingAlg.1.group.remaining,matchingAlg.1.group.prob_q,matchingAlg.1.subsession.round_number,matchingAlg.2.player.id_in_group,matchingAlg.2.player.current_slot_machine_id,matchingAlg.2.player.payoff_current,matchingAlg.2.player.sm_options,matchingAlg.2.player.offer_accepted,matchingAlg.2.player.payoff,matchingAlg.2.group.id_in_subsession,matchingAlg.2.group.super_group,matchingAlg.2.group.alg,matchingAlg.2.group.switching,matchingAlg.2.group.remaining,matchingAlg.2.group.prob_q,matchingAlg.2.subsession.round_number,matchingAlg.3.player.id_in_group,matchingAlg.3.player.current_slot_machine_id,matchingAlg.3.player.payoff_current,matchingAlg.3.player.sm_options,matchingAlg.3.player.offer_accepted,matchingAlg.3.player.payoff,matchingAlg.3.group.id_in_subsession,matchingAlg.3.group.super_group,matchingAlg.3.group.alg,matchingAlg.3.group.switching,matchingAlg.3.group.remaining,matchingAlg.3.group.prob_q,matchingAlg.3.subsession.round_number,matchingAlg.4.player.id_in_group,matchingAlg.4.player.current_slot_machine_id,matchingAlg.4.player.payoff_current,matchingAlg.4.player.sm_options,matchingAlg.4.player.offer_accepted,matchingAlg.4.player.payoff,matchingAlg.4.group.id_in_subsession,matchingAlg.4.group.super_group,matchingAlg.4.group.alg,matchingAlg.4.group.switching,matchingAlg.4.group.remaining,matchingAlg.4.group.prob_q,matchingAlg.4.subsession.round_number,matchingAlg.5.player.id_in_group,matchingAlg.5.player.current_slot_machine_id,matchingAlg.5.player.payoff_current,matchingAlg.5.player.sm_options,matchingAlg.5.player.offer_accepted,matchingAlg.5.player.payoff,matchingAlg.5.group.id_in_subsession,matchingAlg.5.group.super_group,matchingAlg.5.group.alg,matchingAlg.5.group.switching,matchingAlg.5.group.remaining,matchingAlg.5.group.prob_q,matchingAlg.5.subsession.round_number,matchingAlg.6.player.id_in_group,matchingAlg.6.player.current_slot_machine_id,matchingAlg.6.player.payoff_current,matchingAlg.6.player.sm_options,matchingAlg.6.player.offer_accepted,matchingAlg.6.player.payoff,matchingAlg.6.group.id_in_subsession,matchingAlg.6.group.super_group,matchingAlg.6.group.alg,matchingAlg.6.group.switching,matchingAlg.6.group.remaining,matchingAlg.6.group.prob_q,matchingAlg.6.subsession.round_number,matchingAlg.7.player.id_in_group,matchingAlg.7.player.current_slot_machine_id,matchingAlg.7.player.payoff_current,matchingAlg.7.player.sm_options,matchingAlg.7.player.offer_accepted,matchingAlg.7.player.payoff,matchingAlg.7.group.id_in_subsession,matchingAlg.7.group.super_group,matchingAlg.7.group.alg,matchingAlg.7.group.switching,matchingAlg.7.group.remaining,matchingAlg.7.group.prob_q,matchingAlg.7.subsession.round_number,matchingAlg.8.player.id_in_group,matchingAlg.8.player.current_slot_machine_id,matchingAlg.8.player.payoff_current,matchingAlg.8.player.sm_options,matchingAlg.8.player.offer_accepted,matchingAlg.8.player.payoff,matchingAlg.8.group.id_in_subsession,matchingAlg.8.group.super_group,matchingAlg.8.group.alg,matchingAlg.8.group.switching,matchingAlg.8.group.remaining,matchingAlg.8.group.prob_q,matchingAlg.8.subsession.round_number,matchingAlg.9.player.id_in_group,matchingAlg.9.player.current_slot_machine_id,matchingAlg.9.player.payoff_current,matchingAlg.9.player.sm_options,matchingAlg.9.player.offer_accepted,matchingAlg.9.player.payoff,matchingAlg.9.group.id_in_subsession,matchingAlg.9.group.super_group,matchingAlg.9.group.alg,matchingAlg.9.group.switching,matchingAlg.9.group.remaining,matchingAlg.9.group.prob_q,matchingAlg.9.subsession.round_number,matchingAlg.10.player.id_in_group,matchingAlg.10.player.current_slot_machine_id,matchingAlg.10.player.payoff_current,matchingAlg.10.player.sm_options,matchingAlg.10.player.offer_accepted,matchingAlg.10.player.payoff,matchingAlg.10.group.id_in_subsession,matchingAlg.10.group.super_group,matchingAlg.10.group.alg,matchingAlg.10.group.switching,matchingAlg.10.group.remaining,matchingAlg.10.group.prob_q,matchingAlg.10.subsession.round_number,survey.1.player.id_in_group,survey.1.player.secret_code,survey.1.player.mTurk_id,survey.1.player.age,survey.1.player.gender,survey.1.player.education,survey.1.player.geographic,survey.1.player.previous_mturk,survey.1.player.satisfaction,survey.1.player.reasoning_stay,survey.1.player.reasoning_switch,survey.1.player.reasoning_quit,survey.1.player.payoff,survey.1.group.id_in_subsession,survey.1.subsession.round_number
1,9mlj208f,,0,35,35,survey,1,SecretCode,10.63.204.39,2017-11-15 17:58:08.150671+00:00,1,,,64,$64.00 ,btsfn15n,,,,,,0,$0.00 ,0.01,1,,0,1,1,2,,0,3,1,1,9,11,"{""0"": 11, ""1"": 7, ""2"": 13, ""3"": 13, ""4"": 15, ""5"": 14, ""6"": 0, ""7"": 11, ""8"": 14, ""9"": 10, ""10"": 11, ""11"": 4, ""12"": 2}",2,11,1,1,self,"[0, 1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.6400000000000001, ""5"": 0.75, ""6"": 0.84, ""7"": 0.9099999999999999, ""8"": 0.96, ""9"": 0.9900000000000001, ""10"": 1.0, ""11"": 0.99, ""12"": 0.96, ""13"": 0.9099999999999999, ""14"": 0.8400000000000001, ""15"": 0.75, ""16"": 0.6399999999999999, ""17"": 0.51, ""18"": 0.35999999999999993, ""19"": 0.19000000000000017, ""20"": 0.0}",1,1,0,11,"{""0"": 11, ""1"": 7, ""2"": 13, ""3"": 13, ""4"": 15, ""5"": 14, ""6"": 0, ""7"": 11, ""8"": 14, ""11"": 4, ""12"": 2}",3,11,1,1,self,"[0, 1]",[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.588888888888889, ""5"": 0.703125, ""6"": 0.7411764705882353, ""7"": 0.7184210526315788, ""8"": 0.7999999999999999, ""9"": 0.9900000000000001, ""10"": 0.8823529411764706, ""11"": 0.8805555555555555, ""12"": 0.7578947368421052, ""13"": 0.8531249999999999, ""14"": 0.6300000000000001, ""15"": 0.5921052631578947, ""16"": 0.5647058823529411, ""17"": 0.42500000000000004, ""18"": 0.35999999999999993, ""19"": 0.17812500000000014, ""20"": 0.0}",2,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.5462962962962964, ""5"": 0.6591796875, ""6"": 0.6539792387543253, ""7"": 0.567174515235457, ""8"": 0.7499999999999999, ""9"": 0.9906250000000001, ""10"": 0.7785467128027681, ""11"": 0.7104166666666666, ""12"": 0.6509695290858725, ""13"": 0.6898437499999999, ""14"": 0.45000000000000007, ""15"": 0.4674515235457064, ""16"": 0.44582043343653244, ""17"": 0.31875000000000003, ""18"": 0.35999999999999993, ""19"": 0.16699218750000014, ""20"": 0.0}",3,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.4, ""3"": 0.51, ""4"": 0.5108024691358026, ""5"": 0.61798095703125, ""6"": 0.5449826989619377, ""7"": 0.45274370135865977, ""8"": 0.6785714285714285, ""9"": 0.9912109375000001, ""10"": 0.6672737206337643, ""11"": 0.5752840909090908, ""12"": 0.5665548913835835, ""13"": 0.5673828124999999, ""14"": 0.28125000000000006, ""15"": 0.3505886426592798, ""16"": 0.351963500081473, ""17"": 0.22767857142857148, ""18"": 0.31764705882352934, ""19"": 0.15655517578125014, ""20"": 0.0}",4,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.4375, ""3"": 0.540625, ""4"": 0.4812242798353911, ""5"": 0.5793571472167969, ""6"": 0.4541522491349481, ""7"": 0.371007405732376, ""8"": 0.6275510204081632, ""9"": 0.9917602539062501, ""10"": 0.6004552904753233, ""11"": 0.4831482438016529, ""12"": 0.49991175635546065, ""13"": 0.47553710937499993, ""14"": 0.17578125000000003, ""15"": 0.2629414819944599, ""16"": 0.27786592111695235, ""17"": 0.16262755102040818, ""18"": 0.2802768166089965, ""19"": 0.146770477294922, ""20"": 0.0}",5,1,,,NA,,0,1,1,self,[1],[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.47265625, ""3"": 0.5693359375, ""4"": 0.45657578875171484, ""5"": 0.5431473255157471, ""6"": 0.3784602076124568, ""7"": 0.3126243374278876, ""8"": 0.5911078717201166, ""9"": 0.9922752380371095, ""10"": 0.5717537789109451, ""11"": 0.42032834804658153, ""12"": 0.44729875501746885, ""13"": 0.40665283203125, ""14"": 0.10141225961538464, ""15"": 0.1972061114958449, ""16"": 0.21936783246075184, ""17"": 0.11088242115027831, ""18"": 0.24730307347852634, ""19"": 0.12950336231904885, ""20"": 0.0}",6,1,,,NA,,0,1,1,self,[1],[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.505615234375, ""3"": 0.6200022977941176, ""4"": 0.43603537951531796, ""5"": 0.5092006176710129, ""6"": 0.31538350634371404, ""7"": 0.27092214578182444, ""8"": 0.5650770512286547, ""9"": 0.9927580356597902, ""10"": 0.5512526992221036, ""11"": 0.3774966009408511, ""12"": 0.4057621750137912, ""13"": 0.3549896240234375, ""14"": 0.0585070728550296, ""15"": 0.1408615082113178, ""16"": 0.16452587434556387, ""17"": 0.07560165078428066, ""18"": 0.21820859424575853, ""19"": 0.10223949656767015, ""20"": 0.0}",7,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.5637781479779411, ""3"": 0.664707909818339, ""4"": 0.4189183718183205, ""5"": 0.4773755790665746, ""6"": 0.2489869786924058, ""7"": 0.2411348660346365, ""8"": 0.5464836080204676, ""9"": 0.9932106584310533, ""10"": 0.5366090708729312, ""11"": 0.37662821800490287, ""12"": 0.3729701381687825, ""13"": 0.3162422180175781, ""14"": 0.033754080493286306, ""15"": 0.18695102832589852, ""16"": 0.1233944057591729, ""17"": 0.051546580080191355, ""18"": 0.18184049520479878, ""19"": 0.08071539202710802, ""20"": 0.0}",8,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.6150983658628891, ""3"": 0.7205899248486158, ""4"": 0.40465419873748926, ""5"": 0.44753960537491366, ""6"": 0.24920024633610988, ""7"": 0.24421839089215425, ""8"": 0.554420641832137, ""9"": 0.9936349922791125, ""10"": 0.526149336337808, ""11"": 0.3760618813075453, ""12"": 0.34708168802798617, ""13"": 0.2871816635131836, ""14"": 0.018752266940714614, ""15"": 0.2088811054299338, ""16"": 0.09254580431937967, ""17"": 0.03514539550922138, ""18"": 0.1363803714035991, ""19"": 0.06372267791613791, ""20"": 0.0}",9,1,,,NA,,0,1,1,self,"[1, 2]",[],"{""0"": 0.0625, ""1"": 0.19, ""2"": 0.6603809110554903, ""3"": 0.7671582707071799, ""4"": 0.3927673878367966, ""5"": 0.41956838003898156, ""6"": 0.2493686155285078, ""7"": 0.2462293853644484, ""8"": 0.5598322557946389, ""9"": 0.9940328052616679, ""10"": 0.5186780973841486, ""11"": 0.37569253128752955, ""12"": 0.3266434379168312, ""13"": 0.2653862476348877, ""14"": 0.010417926078174785, ""15"": 0.25555069089370863, ""16"": 0.06940935323953476, ""17"": 0.023962769665378216, ""18"": 0.10228527855269934, ""19"": 0.050307377302214136, ""20"": 0.0}",10,1,GIIF9F,A2S70B3BPRGCU0,33,Female,Attended College,"gujarat, india",800,Very pleased,i want see what happen when i return to earth,because i want,price ,0,1,1
2,2kbdz4b6,,0,35,35,survey,1,SecretCode,10.43.224.30,2017-11-15 17:58:09.629872+00:00,1,,,82,$82.00 ,btsfn15n,,,,,,0,$0.00 ,0.01,2,,0,1,1,5,,0,3,1,2,0,4,"{""0"": 9, ""1"": 4, ""2"": 15, ""3"": 15, ""4"": 8, ""5"": 14, ""6"": 8, ""7"": 8, ""8"": 15, ""9"": 3, ""10"": 8, ""11"": 9, ""12"": 1}",2,4,1,1,self,"[0, 1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.6400000000000001, ""5"": 0.75, ""6"": 0.84, ""7"": 0.9099999999999999, ""8"": 0.96, ""9"": 0.9900000000000001, ""10"": 1.0, ""11"": 0.99, ""12"": 0.96, ""13"": 0.9099999999999999, ""14"": 0.8400000000000001, ""15"": 0.75, ""16"": 0.6399999999999999, ""17"": 0.51, ""18"": 0.35999999999999993, ""19"": 0.19000000000000017, ""20"": 0.0}",1,2,11,8,"{""1"": 4, ""2"": 15, ""3"": 15, ""4"": 8, ""5"": 14, ""6"": 8, ""7"": 8, ""8"": 15, ""9"": 3, ""11"": 9, ""12"": 1}",2,8,1,1,self,"[0, 1]",[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.588888888888889, ""5"": 0.703125, ""6"": 0.7411764705882353, ""7"": 0.7184210526315788, ""8"": 0.7999999999999999, ""9"": 0.9900000000000001, ""10"": 0.8823529411764706, ""11"": 0.8805555555555555, ""12"": 0.7578947368421052, ""13"": 0.8531249999999999, ""14"": 0.6300000000000001, ""15"": 0.5921052631578947, ""16"": 0.5647058823529411, ""17"": 0.42500000000000004, ""18"": 0.35999999999999993, ""19"": 0.17812500000000014, ""20"": 0.0}",2,2,4,7,"{""1"": 4, ""2"": 15, ""3"": 15, ""4"": 8, ""5"": 14, ""6"": 8, ""7"": 8, ""8"": 15, ""9"": 3, ""10"": 8, ""12"": 1}",2,7,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.36000000000000004, ""3"": 0.51, ""4"": 0.5462962962962964, ""5"": 0.6591796875, ""6"": 0.6539792387543253, ""7"": 0.567174515235457, ""8"": 0.7499999999999999, ""9"": 0.9906250000000001, ""10"": 0.7785467128027681, ""11"": 0.7104166666666666, ""12"": 0.6509695290858725, ""13"": 0.6898437499999999, ""14"": 0.45000000000000007, ""15"": 0.4674515235457064, ""16"": 0.44582043343653244, ""17"": 0.31875000000000003, ""18"": 0.35999999999999993, ""19"": 0.16699218750000014, ""20"": 0.0}",3,2,6,10,"{""1"": 4, ""2"": 15, ""3"": 15, ""5"": 14, ""6"": 8, ""7"": 8, ""8"": 15, ""9"": 3, ""10"": 8, ""12"": 1}",2,10,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.4, ""3"": 0.51, ""4"": 0.5108024691358026, ""5"": 0.61798095703125, ""6"": 0.5449826989619377, ""7"": 0.45274370135865977, ""8"": 0.6785714285714285, ""9"": 0.9912109375000001, ""10"": 0.6672737206337643, ""11"": 0.5752840909090908, ""12"": 0.5665548913835835, ""13"": 0.5673828124999999, ""14"": 0.28125000000000006, ""15"": 0.3505886426592798, ""16"": 0.351963500081473, ""17"": 0.22767857142857148, ""18"": 0.31764705882352934, ""19"": 0.15655517578125014, ""20"": 0.0}",4,2,7,10,"{""1"": 4, ""2"": 15, ""3"": 15, ""5"": 14, ""7"": 8, ""8"": 15, ""9"": 3, ""10"": 8, ""12"": 1}",2,10,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.4375, ""3"": 0.540625, ""4"": 0.4812242798353911, ""5"": 0.5793571472167969, ""6"": 0.4541522491349481, ""7"": 0.371007405732376, ""8"": 0.6275510204081632, ""9"": 0.9917602539062501, ""10"": 0.6004552904753233, ""11"": 0.4831482438016529, ""12"": 0.49991175635546065, ""13"": 0.47553710937499993, ""14"": 0.17578125000000003, ""15"": 0.2629414819944599, ""16"": 0.27786592111695235, ""17"": 0.16262755102040818, ""18"": 0.2802768166089965, ""19"": 0.146770477294922, ""20"": 0.0}",5,2,10,3,"{""1"": 4, ""3"": 15, ""5"": 14, ""8"": 15, ""9"": 3, ""10"": 8, ""12"": 1}",2,3,1,1,self,[1],[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.47265625, ""3"": 0.5693359375, ""4"": 0.45657578875171484, ""5"": 0.5431473255157471, ""6"": 0.3784602076124568, ""7"": 0.3126243374278876, ""8"": 0.5911078717201166, ""9"": 0.9922752380371095, ""10"": 0.5717537789109451, ""11"": 0.42032834804658153, ""12"": 0.44729875501746885, ""13"": 0.40665283203125, ""14"": 0.10141225961538464, ""15"": 0.1972061114958449, ""16"": 0.21936783246075184, ""17"": 0.11088242115027831, ""18"": 0.24730307347852634, ""19"": 0.12950336231904885, ""20"": 0.0}",6,2,9,2,"{""1"": 4, ""3"": 15, ""5"": 14, ""8"": 15, ""9"": 3, ""12"": 1}",2,2,1,1,self,[1],[2],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.505615234375, ""3"": 0.6200022977941176, ""4"": 0.43603537951531796, ""5"": 0.5092006176710129, ""6"": 0.31538350634371404, ""7"": 0.27092214578182444, ""8"": 0.5650770512286547, ""9"": 0.9927580356597902, ""10"": 0.5512526992221036, ""11"": 0.3774966009408511, ""12"": 0.4057621750137912, ""13"": 0.3549896240234375, ""14"": 0.0585070728550296, ""15"": 0.1408615082113178, ""16"": 0.16452587434556387, ""17"": 0.07560165078428066, ""18"": 0.21820859424575853, ""19"": 0.10223949656767015, ""20"": 0.0}",7,2,1,7,"{""1"": 4, ""2"": 15, ""3"": 15, ""5"": 14, ""8"": 15, ""12"": 1}",2,7,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.5637781479779411, ""3"": 0.664707909818339, ""4"": 0.4189183718183205, ""5"": 0.4773755790665746, ""6"": 0.2489869786924058, ""7"": 0.2411348660346365, ""8"": 0.5464836080204676, ""9"": 0.9932106584310533, ""10"": 0.5366090708729312, ""11"": 0.37662821800490287, ""12"": 0.3729701381687825, ""13"": 0.3162422180175781, ""14"": 0.033754080493286306, ""15"": 0.18695102832589852, ""16"": 0.1233944057591729, ""17"": 0.051546580080191355, ""18"": 0.18184049520479878, ""19"": 0.08071539202710802, ""20"": 0.0}",8,2,2,15,"{""2"": 15, ""3"": 15, ""5"": 14, ""8"": 15, ""12"": 1}",2,15,1,1,self,"[1, 2]",[],"{""0"": 0.0, ""1"": 0.19, ""2"": 0.6150983658628891, ""3"": 0.7205899248486158, ""4"": 0.40465419873748926, ""5"": 0.44753960537491366, ""6"": 0.24920024633610988, ""7"": 0.24421839089215425, ""8"": 0.554420641832137, ""9"": 0.9936349922791125, ""10"": 0.526149336337808, ""11"": 0.3760618813075453, ""12"": 0.34708168802798617, ""13"": 0.2871816635131836, ""14"": 0.018752266940714614, ""15"": 0.2088811054299338, ""16"": 0.09254580431937967, ""17"": 0.03514539550922138, ""18"": 0.1363803714035991, ""19"": 0.06372267791613791, ""20"": 0.0}",9,2,3,16,"{""3"": 15, ""5"": 14, ""8"": 15, ""12"": 1}",,16,1,1,self,"[1, 2]",[],"{""0"": 0.0625, ""1"": 0.19, ""2"": 0.6603809110554903, ""3"": 0.7671582707071799, ""4"": 0.3927673878367966, ""5"": 0.41956838003898156, ""6"": 0.2493686155285078, ""7"": 0.2462293853644484, ""8"": 0.5598322557946389, ""9"": 0.9940328052616679, ""10"": 0.5186780973841486, ""11"": 0.37569253128752955, ""12"": 0.3266434379168312, ""13"": 0.2653862476348877, ""14"": 0.010417926078174785, ""15"": 0.25555069089370863, ""16"": 0.06940935323953476, ""17"": 0.023962769665378216, ""18"": 0.10228527855269934, ""19"": 0.050307377302214136, ""20"": 0.0}",10,2,MCQVL4,A3FY7A6Z3EVNRX,40,Female,Bachelor_验s Degree,"Steubenville, ohio",4000,Neutral,n/a,make more money,n/a,0,1,1
